Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Ecom2,Manifest,1/23/20,Philadelphia,PA,19136,UPS,,,
Ecom2,Manifest,1/23/20,Blue Ash,OH,45242,FXG,,,
Ecom2,Manifest,1/24/20,Texarkana,TX,75503,LSO,,,
Ecom2,Manifest,1/24/20,Texarkana,TX,75503,LSO,,,
Ecom2,Manifest,1/23/20,Bend,OR,97702,UPS,,,
Ecom2,Manifest,1/23/20,Glenshaw,PA,15116,UPS,,,
Ecom2,Manifest,1/23/20,Cape Vincent,NY,13618,FXG,,,
Ecom2,Manifest,1/24/20,Manvel,TX,77578,LSO,,,
Ecom2,Manifest,1/23/20,Ledyard,CT,6339,FEH,,,
Ecom2,Manifest,1/23/20,Westfield,IN,46074,FEH,,,
Ecom2,Manifest,1/23/20,Ithaca,NY,14850,FEH,,,
Ecom2,Manifest,1/23/20,Senoia,GA,30276,FEH,,,
Ecom2,Manifest,1/23/20,Atlanta,GA,30327,FEH,,,
Ecom2,Manifest,1/23/20,Sarasota,FL,34236,FEH,,,
Ecom2,Manifest,1/23/20,Paulding,OH,45879,FEH,,,
Ecom2,Manifest,1/23/20,North Middletown,NJ,7748,FEH,,,
Ecom2,Manifest,1/23/20,St Augustine,FL,32080,FEH,,,
Ecom2,Manifest,1/23/20,Manorville,NY,11949,FEH,,,
Ecom2,Manifest,1/23/20,Henderson,NV,89074,UPS,,,
Ecom2,Manifest,1/23/20,Hogansville,GA,30230,FEH,,,
Ecom2,Manifest,1/23/20,North Chesterfield,VA,23235,FEH,,,
Ecom2,Manifest,1/23/20,Toms River,NJ,8757,FEH,,,
Ecom2,Manifest,1/24/20,Palacios,TX,77465,LSO,,,
Ecom2,Manifest,1/23/20,Yardley,PA,19067,UPS,,,
Ecom2,Manifest,1/23/20,Chicago,IL,60614,FEH,,,
Ecom2,Manifest,1/23/20,Bayville,NJ,8721,FEH,,,
Ecom2,Manifest,1/23/20,Kalispell,MT,59901,UPS,,,
Ecom2,Manifest,1/23/20,Lake In The Hills,IL,60156,FEH,,,
Ecom2,Manifest,1/23/20,Peoria,AZ,85381,UPS,,,
Ecom2,Manifest,1/23/20,Congress,AZ,85332,UPS,,,
Ecom2,Manifest,1/23/20,Altoona,WI,54720,FXG,,,
Ecom2,Manifest,1/23/20,Calverton,NY,11933,FEH,,,
Ecom2,Manifest,1/23/20,Bismarck,ND,58501,UPS,,,
Ecom2,Manifest,1/23/20,Prince George,VA,23875,FEH,,,
Ecom2,Manifest,1/23/20,Williamsburg,VA,23188,FEH,,,
Ecom2,Manifest,1/23/20,Loma Mar,CA,94021,UPS,,,
Ecom2,Manifest,1/23/20,Scarsdale,NY,10583,FEH,,,
Ecom2,Manifest,1/23/20,Chester,NY,10918,FEH,,,
Ecom2,Manifest,1/23/20,Suffern,NY,10901,FEH,,,
Ecom2,Manifest,1/23/20,Saint Petersburg,FL,33701,FEH,,,
Ecom2,Manifest,1/23/20,Cleveland,OH,44130,FEH,,,
Ecom2,Manifest,1/24/20,San Diego,TX,78384,LSO,,,
Ecom2,Manifest,1/23/20,Baldwin,NY,11510,FEH,,,
Ecom2,Manifest,1/23/20,Smithtown,NY,11787,FEH,,,
Ecom2,Manifest,1/23/20,Germantown,TN,38138,FEH,,,
Ecom2,Manifest,1/23/20,Saint Petersburg,FL,33701,FEH,,,
Ecom2,Manifest,1/23/20,Cornwall On Hudson,NY,12520,FEH,,,
Ecom2,Manifest,1/23/20,SEcom1sea,MA,2777,UPS,,,
Ecom2,Manifest,1/23/20,Chicopee,MA,1013,UPS,,,
Ecom2,Manifest,1/23/20,Davidsonville,MD,21035,FEH,,,
Ecom2,Manifest,1/23/20,Queen Creek,AZ,85142,UPS,,,
Ecom2,Manifest,1/23/20,Mooresville,NC,28117,FEH,,,
Ecom2,Manifest,1/23/20,Newark,DE,19711,UPS,,,
Ecom2,Manifest,1/24/20,San Antonio,TX,78261,LSO,,,
Ecom2,Manifest,1/23/20,Pascoag,RI,2859,UPS,,,
Ecom2,Manifest,1/23/20,Phoenix,AZ,85018,UPS,,,
Ecom2,Manifest,1/23/20,Covington,TN,38019,FEH,,,
Ecom2,Manifest,1/23/20,Columbia,CT,6237,FEH,,,
Ecom2,Manifest,1/23/20,West Alexandria,OH,45381,FEH,,,
Ecom2,Manifest,1/24/20,San Antonio,TX,78248,LSO,,,
Ecom2,Manifest,1/23/20,Lecompte,LA,71346,FEH,,,
Ecom2,Manifest,1/23/20,Germantown,TN,38138,FXG,,,
Ecom2,Manifest,1/23/20,East Hanover,NJ,7936,FXG,,,
Ecom2,Manifest,1/23/20,South Bend,IN,46637,FEH,,,
